Runner Episode: 1	Loss: 0.347012	Accuracy: 0.860 	 Current Training Data Per Class: 120
Runner Episode: 2	Loss: 0.590850	Accuracy: 0.810 	 Current Training Data Per Class: 120
Runner Episode: 3	Loss: 0.777097	Accuracy: 0.720 	 Current Training Data Per Class: 120
Runner Episode: 4	Loss: 0.620550	Accuracy: 0.780 	 Current Training Data Per Class: 120
Runner Episode: 5	Loss: 0.409105	Accuracy: 0.850 	 Current Training Data Per Class: 120
Runner Episode: 6	Loss: 0.711656	Accuracy: 0.790 	 Current Training Data Per Class: 120
Runner Episode: 7	Loss: 0.434756	Accuracy: 0.840 	 Current Training Data Per Class: 120
Runner Episode: 8	Loss: 0.311728	Accuracy: 0.880 	 Current Training Data Per Class: 120
Runner Episode: 9	Loss: 0.669170	Accuracy: 0.780 	 Current Training Data Per Class: 120
Runner Episode: 10	Loss: 0.666888	Accuracy: 0.750 	 Current Training Data Per Class: 120
Runner Episode: 11	Loss: 0.993997	Accuracy: 0.670 	 Current Training Data Per Class: 120
Runner Episode: 12	Loss: 0.475117	Accuracy: 0.800 	 Current Training Data Per Class: 120
Runner Episode: 13	Loss: 0.435371	Accuracy: 0.830 	 Current Training Data Per Class: 120
Runner Episode: 14	Loss: 0.393681	Accuracy: 0.890 	 Current Training Data Per Class: 120
Runner Episode: 15	Loss: 0.376553	Accuracy: 0.860 	 Current Training Data Per Class: 120
Runner Episode: 16	Loss: 0.498499	Accuracy: 0.800 	 Current Training Data Per Class: 120
Runner Episode: 17	Loss: 0.299737	Accuracy: 0.890 	 Current Training Data Per Class: 120
Runner Episode: 18	Loss: 0.753448	Accuracy: 0.740 	 Current Training Data Per Class: 120
Runner Episode: 19	Loss: 0.636976	Accuracy: 0.780 	 Current Training Data Per Class: 120
Runner Episode: 20	Loss: 0.665730	Accuracy: 0.760 	 Current Training Data Per Class: 120
Runner Episode: 21	Loss: 0.316096	Accuracy: 0.900 	 Current Training Data Per Class: 120
Runner Episode: 22	Loss: 0.456069	Accuracy: 0.800 	 Current Training Data Per Class: 120
Runner Episode: 23	Loss: 0.726677	Accuracy: 0.730 	 Current Training Data Per Class: 120
Runner Episode: 24	Loss: 0.865624	Accuracy: 0.650 	 Current Training Data Per Class: 120
Runner Episode: 25	Loss: 0.618738	Accuracy: 0.790 	 Current Training Data Per Class: 120
Runner Episode: 26	Loss: 0.680444	Accuracy: 0.780 	 Current Training Data Per Class: 120
Runner Episode: 27	Loss: 0.702231	Accuracy: 0.790 	 Current Training Data Per Class: 120
Runner Episode: 28	Loss: 0.627669	Accuracy: 0.800 	 Current Training Data Per Class: 120
Runner Episode: 29	Loss: 0.477977	Accuracy: 0.840 	 Current Training Data Per Class: 120
Runner Episode: 30	Loss: 0.485688	Accuracy: 0.790 	 Current Training Data Per Class: 120
Runner Episode: 31	Loss: 0.475971	Accuracy: 0.820 	 Current Training Data Per Class: 120
Runner Episode: 32	Loss: 0.343679	Accuracy: 0.870 	 Current Training Data Per Class: 120
Runner Episode: 33	Loss: 0.656514	Accuracy: 0.810 	 Current Training Data Per Class: 120
Runner Episode: 34	Loss: 0.515414	Accuracy: 0.830 	 Current Training Data Per Class: 120
Runner Episode: 35	Loss: 0.326863	Accuracy: 0.900 	 Current Training Data Per Class: 120
