Runner Episode: 1	Loss: 0.789282	Accuracy: 0.730 	 Current Training Data Per Class: 150
Runner Episode: 2	Loss: 0.745626	Accuracy: 0.760 	 Current Training Data Per Class: 150
Runner Episode: 3	Loss: 0.321490	Accuracy: 0.910 	 Current Training Data Per Class: 150
Runner Episode: 4	Loss: 0.436033	Accuracy: 0.870 	 Current Training Data Per Class: 150
Runner Episode: 5	Loss: 0.983755	Accuracy: 0.680 	 Current Training Data Per Class: 150
Runner Episode: 6	Loss: 0.495444	Accuracy: 0.820 	 Current Training Data Per Class: 150
Runner Episode: 7	Loss: 0.827116	Accuracy: 0.710 	 Current Training Data Per Class: 150
Runner Episode: 8	Loss: 0.615451	Accuracy: 0.760 	 Current Training Data Per Class: 150
Runner Episode: 9	Loss: 0.638571	Accuracy: 0.720 	 Current Training Data Per Class: 150
Runner Episode: 10	Loss: 0.522471	Accuracy: 0.820 	 Current Training Data Per Class: 150
Runner Episode: 11	Loss: 0.992442	Accuracy: 0.760 	 Current Training Data Per Class: 150
Runner Episode: 12	Loss: 0.375887	Accuracy: 0.840 	 Current Training Data Per Class: 150
Runner Episode: 13	Loss: 0.460672	Accuracy: 0.820 	 Current Training Data Per Class: 150
Runner Episode: 14	Loss: 0.757833	Accuracy: 0.740 	 Current Training Data Per Class: 150
Runner Episode: 15	Loss: 0.378980	Accuracy: 0.860 	 Current Training Data Per Class: 150
Runner Episode: 16	Loss: 0.421112	Accuracy: 0.910 	 Current Training Data Per Class: 150
Runner Episode: 17	Loss: 0.354922	Accuracy: 0.880 	 Current Training Data Per Class: 150
Runner Episode: 18	Loss: 0.553965	Accuracy: 0.750 	 Current Training Data Per Class: 150
Runner Episode: 19	Loss: 0.446161	Accuracy: 0.820 	 Current Training Data Per Class: 150
Runner Episode: 20	Loss: 0.811606	Accuracy: 0.740 	 Current Training Data Per Class: 150
Runner Episode: 21	Loss: 0.859117	Accuracy: 0.670 	 Current Training Data Per Class: 150
Runner Episode: 22	Loss: 1.132533	Accuracy: 0.620 	 Current Training Data Per Class: 150
Runner Episode: 23	Loss: 0.406430	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 24	Loss: 0.608182	Accuracy: 0.770 	 Current Training Data Per Class: 150
Runner Episode: 25	Loss: 0.925812	Accuracy: 0.680 	 Current Training Data Per Class: 150
Runner Episode: 26	Loss: 0.368491	Accuracy: 0.870 	 Current Training Data Per Class: 150
Runner Episode: 27	Loss: 0.490264	Accuracy: 0.860 	 Current Training Data Per Class: 150
Runner Episode: 28	Loss: 0.588904	Accuracy: 0.800 	 Current Training Data Per Class: 150
Runner Episode: 29	Loss: 0.762863	Accuracy: 0.740 	 Current Training Data Per Class: 150
Runner Episode: 30	Loss: 0.517133	Accuracy: 0.830 	 Current Training Data Per Class: 150
Runner Episode: 31	Loss: 0.527249	Accuracy: 0.800 	 Current Training Data Per Class: 150
Runner Episode: 32	Loss: 0.413540	Accuracy: 0.830 	 Current Training Data Per Class: 150
Runner Episode: 33	Loss: 0.411158	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 34	Loss: 0.624879	Accuracy: 0.770 	 Current Training Data Per Class: 150
Runner Episode: 35	Loss: 0.410202	Accuracy: 0.890 	 Current Training Data Per Class: 150
Runner Episode: 36	Loss: 0.713818	Accuracy: 0.770 	 Current Training Data Per Class: 150
Runner Episode: 37	Loss: 0.386679	Accuracy: 0.830 	 Current Training Data Per Class: 150
Runner Episode: 38	Loss: 0.715636	Accuracy: 0.750 	 Current Training Data Per Class: 150
Runner Episode: 39	Loss: 0.597974	Accuracy: 0.780 	 Current Training Data Per Class: 150
Runner Episode: 40	Loss: 0.360596	Accuracy: 0.900 	 Current Training Data Per Class: 150
Runner Episode: 41	Loss: 0.834722	Accuracy: 0.680 	 Current Training Data Per Class: 150
Runner Episode: 42	Loss: 0.451023	Accuracy: 0.870 	 Current Training Data Per Class: 150
Runner Episode: 43	Loss: 0.922324	Accuracy: 0.680 	 Current Training Data Per Class: 150
Runner Episode: 44	Loss: 1.287067	Accuracy: 0.590 	 Current Training Data Per Class: 150
Runner Episode: 45	Loss: 0.820444	Accuracy: 0.650 	 Current Training Data Per Class: 150
Runner Episode: 46	Loss: 0.285479	Accuracy: 0.930 	 Current Training Data Per Class: 150
Runner Episode: 47	Loss: 0.553140	Accuracy: 0.880 	 Current Training Data Per Class: 150
Runner Episode: 48	Loss: 0.820385	Accuracy: 0.750 	 Current Training Data Per Class: 150
Runner Episode: 49	Loss: 0.347638	Accuracy: 0.890 	 Current Training Data Per Class: 150
Runner Episode: 50	Loss: 0.747895	Accuracy: 0.720 	 Current Training Data Per Class: 150
