Train Episode: 1	Loss: 0.830315	Accuracy: 0.760	 Current training data: 90
Train Episode: 2	Loss: 0.423857	Accuracy: 0.880	 Current training data: 90
Train Episode: 3	Loss: 0.519006	Accuracy: 0.860	 Current training data: 90
Train Episode: 4	Loss: 0.835835	Accuracy: 0.620	 Current training data: 90
Train Episode: 5	Loss: 0.856198	Accuracy: 0.730	 Current training data: 90
Train Episode: 6	Loss: 1.144889	Accuracy: 0.520	 Current training data: 90
Train Episode: 7	Loss: 0.302463	Accuracy: 0.850	 Current training data: 90
Train Episode: 8	Loss: 0.481615	Accuracy: 0.830	 Current training data: 90
Train Episode: 9	Loss: 0.968540	Accuracy: 0.670	 Current training data: 90
Train Episode: 10	Loss: 0.951345	Accuracy: 0.630	 Current training data: 90
Train Episode: 11	Loss: 0.520753	Accuracy: 0.830	 Current training data: 90
Train Episode: 12	Loss: 0.608954	Accuracy: 0.750	 Current training data: 90
Train Episode: 13	Loss: 1.239087	Accuracy: 0.560	 Current training data: 90
Train Episode: 14	Loss: 0.827986	Accuracy: 0.660	 Current training data: 90
Train Episode: 15	Loss: 1.341243	Accuracy: 0.540	 Current training data: 90
Train Episode: 16	Loss: 0.136063	Accuracy: 0.960	 Current training data: 90
Train Episode: 17	Loss: 0.560739	Accuracy: 0.820	 Current training data: 90
Train Episode: 18	Loss: 0.608606	Accuracy: 0.780	 Current training data: 90
Train Episode: 19	Loss: 0.567775	Accuracy: 0.810	 Current training data: 90
Train Episode: 20	Loss: 1.012090	Accuracy: 0.640	 Current training data: 90
