Train Episode: 1	Loss: 1.074592	Accuracy: 0.530	 Current training data: 90
Train Episode: 2	Loss: 1.293715	Accuracy: 0.430	 Current training data: 90
Train Episode: 3	Loss: 1.950072	Accuracy: 0.200	 Current training data: 90
Train Episode: 4	Loss: 1.593750	Accuracy: 0.270	 Current training data: 90
Train Episode: 5	Loss: 1.701497	Accuracy: 0.190	 Current training data: 90
Train Episode: 6	Loss: 3.911101	Accuracy: 0.250	 Current training data: 90
Train Episode: 7	Loss: 1.408952	Accuracy: 0.500	 Current training data: 90
Train Episode: 8	Loss: 1.278970	Accuracy: 0.440	 Current training data: 90
Train Episode: 9	Loss: 1.936343	Accuracy: 0.340	 Current training data: 90
Train Episode: 10	Loss: 0.707416	Accuracy: 0.710	 Current training data: 90
Train Episode: 11	Loss: 1.213988	Accuracy: 0.480	 Current training data: 90
Train Episode: 12	Loss: 1.696574	Accuracy: 0.200	 Current training data: 90
Train Episode: 13	Loss: 1.209438	Accuracy: 0.510	 Current training data: 90
Train Episode: 14	Loss: 1.371877	Accuracy: 0.400	 Current training data: 90
Train Episode: 15	Loss: 2.825539	Accuracy: 0.240	 Current training data: 90
Train Episode: 16	Loss: 1.462592	Accuracy: 0.200	 Current training data: 90
Train Episode: 17	Loss: 1.029414	Accuracy: 0.560	 Current training data: 90
Train Episode: 18	Loss: 0.957172	Accuracy: 0.710	 Current training data: 90
Train Episode: 19	Loss: 1.055420	Accuracy: 0.560	 Current training data: 90
Train Episode: 20	Loss: 1.617235	Accuracy: 0.250	 Current training data: 90
