Runner Episode: 1	Loss: 0.567865	Accuracy: 0.800 	 Current Training Data Per Class: 150
Runner Episode: 2	Loss: 0.529300	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 3	Loss: 0.259154	Accuracy: 0.930 	 Current Training Data Per Class: 150
Runner Episode: 4	Loss: 0.469987	Accuracy: 0.880 	 Current Training Data Per Class: 150
Runner Episode: 5	Loss: 0.863249	Accuracy: 0.720 	 Current Training Data Per Class: 150
Runner Episode: 6	Loss: 0.608518	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 7	Loss: 0.410807	Accuracy: 0.870 	 Current Training Data Per Class: 150
Runner Episode: 8	Loss: 0.655567	Accuracy: 0.760 	 Current Training Data Per Class: 150
Runner Episode: 9	Loss: 0.612077	Accuracy: 0.750 	 Current Training Data Per Class: 150
Runner Episode: 10	Loss: 0.461708	Accuracy: 0.760 	 Current Training Data Per Class: 150
Runner Episode: 11	Loss: 0.682845	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 12	Loss: 0.691217	Accuracy: 0.730 	 Current Training Data Per Class: 150
Runner Episode: 13	Loss: 0.369607	Accuracy: 0.920 	 Current Training Data Per Class: 150
Runner Episode: 14	Loss: 0.775761	Accuracy: 0.720 	 Current Training Data Per Class: 150
Runner Episode: 15	Loss: 0.403818	Accuracy: 0.820 	 Current Training Data Per Class: 150
Runner Episode: 16	Loss: 0.224292	Accuracy: 0.940 	 Current Training Data Per Class: 150
Runner Episode: 17	Loss: 0.253775	Accuracy: 0.920 	 Current Training Data Per Class: 150
Runner Episode: 18	Loss: 0.793180	Accuracy: 0.700 	 Current Training Data Per Class: 150
Runner Episode: 19	Loss: 0.553239	Accuracy: 0.820 	 Current Training Data Per Class: 150
Runner Episode: 20	Loss: 0.743919	Accuracy: 0.770 	 Current Training Data Per Class: 150
Runner Episode: 21	Loss: 0.754077	Accuracy: 0.730 	 Current Training Data Per Class: 150
Runner Episode: 22	Loss: 0.883951	Accuracy: 0.640 	 Current Training Data Per Class: 150
Runner Episode: 23	Loss: 0.339079	Accuracy: 0.860 	 Current Training Data Per Class: 150
Runner Episode: 24	Loss: 0.527704	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 25	Loss: 0.793907	Accuracy: 0.700 	 Current Training Data Per Class: 150
Runner Episode: 26	Loss: 0.447440	Accuracy: 0.890 	 Current Training Data Per Class: 150
Runner Episode: 27	Loss: 0.520902	Accuracy: 0.880 	 Current Training Data Per Class: 150
Runner Episode: 28	Loss: 0.446666	Accuracy: 0.860 	 Current Training Data Per Class: 150
Runner Episode: 29	Loss: 0.788514	Accuracy: 0.730 	 Current Training Data Per Class: 150
Runner Episode: 30	Loss: 0.523451	Accuracy: 0.830 	 Current Training Data Per Class: 150
Runner Episode: 31	Loss: 0.374123	Accuracy: 0.860 	 Current Training Data Per Class: 150
Runner Episode: 32	Loss: 0.338096	Accuracy: 0.880 	 Current Training Data Per Class: 150
Runner Episode: 33	Loss: 0.459333	Accuracy: 0.840 	 Current Training Data Per Class: 150
Runner Episode: 34	Loss: 0.661778	Accuracy: 0.740 	 Current Training Data Per Class: 150
Runner Episode: 35	Loss: 0.292308	Accuracy: 0.900 	 Current Training Data Per Class: 150
Runner Episode: 36	Loss: 0.571763	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 37	Loss: 0.404640	Accuracy: 0.870 	 Current Training Data Per Class: 150
Runner Episode: 38	Loss: 0.672883	Accuracy: 0.760 	 Current Training Data Per Class: 150
Runner Episode: 39	Loss: 0.527216	Accuracy: 0.900 	 Current Training Data Per Class: 150
Runner Episode: 40	Loss: 0.507611	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 41	Loss: 0.721418	Accuracy: 0.730 	 Current Training Data Per Class: 150
Runner Episode: 42	Loss: 0.435536	Accuracy: 0.860 	 Current Training Data Per Class: 150
Runner Episode: 43	Loss: 0.793483	Accuracy: 0.740 	 Current Training Data Per Class: 150
Runner Episode: 44	Loss: 0.790263	Accuracy: 0.670 	 Current Training Data Per Class: 150
Runner Episode: 45	Loss: 0.651692	Accuracy: 0.740 	 Current Training Data Per Class: 150
Runner Episode: 46	Loss: 0.296987	Accuracy: 0.920 	 Current Training Data Per Class: 150
Runner Episode: 47	Loss: 0.532570	Accuracy: 0.830 	 Current Training Data Per Class: 150
Runner Episode: 48	Loss: 0.366714	Accuracy: 0.880 	 Current Training Data Per Class: 150
Runner Episode: 49	Loss: 0.396901	Accuracy: 0.840 	 Current Training Data Per Class: 150
Runner Episode: 50	Loss: 0.696507	Accuracy: 0.740 	 Current Training Data Per Class: 150
