Runner Episode: 1	Loss: 0.456165	Accuracy: 0.860 	 Current Training Data Per Class: 250
Runner Episode: 2	Loss: 1.082153	Accuracy: 0.810 	 Current Training Data Per Class: 250
Runner Episode: 3	Loss: 0.732839	Accuracy: 0.850 	 Current Training Data Per Class: 250
Runner Episode: 4	Loss: 0.796692	Accuracy: 0.750 	 Current Training Data Per Class: 250
Runner Episode: 5	Loss: 0.887018	Accuracy: 0.790 	 Current Training Data Per Class: 250
Runner Episode: 6	Loss: 1.094012	Accuracy: 0.740 	 Current Training Data Per Class: 250
Runner Episode: 7	Loss: 0.623741	Accuracy: 0.830 	 Current Training Data Per Class: 250
Runner Episode: 8	Loss: 0.473189	Accuracy: 0.850 	 Current Training Data Per Class: 250
Runner Episode: 9	Loss: 0.307713	Accuracy: 0.910 	 Current Training Data Per Class: 250
Runner Episode: 10	Loss: 0.386278	Accuracy: 0.880 	 Current Training Data Per Class: 250
Runner Episode: 11	Loss: 0.553031	Accuracy: 0.870 	 Current Training Data Per Class: 250
Runner Episode: 12	Loss: 0.763004	Accuracy: 0.740 	 Current Training Data Per Class: 250
Runner Episode: 13	Loss: 1.347482	Accuracy: 0.780 	 Current Training Data Per Class: 250
Runner Episode: 14	Loss: 0.558769	Accuracy: 0.870 	 Current Training Data Per Class: 250
Runner Episode: 15	Loss: 0.750292	Accuracy: 0.860 	 Current Training Data Per Class: 250
Runner Episode: 16	Loss: 0.525926	Accuracy: 0.820 	 Current Training Data Per Class: 250
Runner Episode: 17	Loss: 0.307020	Accuracy: 0.870 	 Current Training Data Per Class: 250
Runner Episode: 18	Loss: 0.841271	Accuracy: 0.760 	 Current Training Data Per Class: 250
Runner Episode: 19	Loss: 0.707893	Accuracy: 0.810 	 Current Training Data Per Class: 250
Runner Episode: 20	Loss: 1.515504	Accuracy: 0.720 	 Current Training Data Per Class: 250
Runner Episode: 21	Loss: 0.374330	Accuracy: 0.910 	 Current Training Data Per Class: 250
Runner Episode: 22	Loss: 0.663436	Accuracy: 0.820 	 Current Training Data Per Class: 250
Runner Episode: 23	Loss: 0.770705	Accuracy: 0.790 	 Current Training Data Per Class: 250
Runner Episode: 24	Loss: 1.412976	Accuracy: 0.730 	 Current Training Data Per Class: 250
Runner Episode: 25	Loss: 0.584026	Accuracy: 0.860 	 Current Training Data Per Class: 250
Runner Episode: 26	Loss: 0.494805	Accuracy: 0.880 	 Current Training Data Per Class: 250
Runner Episode: 27	Loss: 0.440785	Accuracy: 0.940 	 Current Training Data Per Class: 250
Runner Episode: 28	Loss: 0.525100	Accuracy: 0.870 	 Current Training Data Per Class: 250
Runner Episode: 29	Loss: 0.346387	Accuracy: 0.880 	 Current Training Data Per Class: 250
Runner Episode: 30	Loss: 0.518834	Accuracy: 0.850 	 Current Training Data Per Class: 250
Runner Episode: 31	Loss: 0.877307	Accuracy: 0.790 	 Current Training Data Per Class: 250
Runner Episode: 32	Loss: 0.246283	Accuracy: 0.930 	 Current Training Data Per Class: 250
Runner Episode: 33	Loss: 0.902362	Accuracy: 0.760 	 Current Training Data Per Class: 250
Runner Episode: 34	Loss: 0.340024	Accuracy: 0.910 	 Current Training Data Per Class: 250
Runner Episode: 35	Loss: 0.401957	Accuracy: 0.860 	 Current Training Data Per Class: 250
Runner Episode: 36	Loss: 1.191877	Accuracy: 0.700 	 Current Training Data Per Class: 250
Runner Episode: 37	Loss: 0.547030	Accuracy: 0.810 	 Current Training Data Per Class: 250
