Train Episode: 1	Loss: 0.664394	Accuracy: 0.800	 Current training data: 90
Train Episode: 2	Loss: 0.417147	Accuracy: 0.890	 Current training data: 90
Train Episode: 3	Loss: 0.413933	Accuracy: 0.850	 Current training data: 90
Train Episode: 4	Loss: 0.396536	Accuracy: 0.880	 Current training data: 90
Train Episode: 5	Loss: 0.449445	Accuracy: 0.860	 Current training data: 90
Train Episode: 6	Loss: 0.529179	Accuracy: 0.780	 Current training data: 90
Train Episode: 7	Loss: 0.481756	Accuracy: 0.890	 Current training data: 90
Train Episode: 8	Loss: 0.292285	Accuracy: 0.920	 Current training data: 90
Train Episode: 9	Loss: 0.375789	Accuracy: 0.870	 Current training data: 90
Train Episode: 10	Loss: 0.721302	Accuracy: 0.750	 Current training data: 90
Train Episode: 11	Loss: 0.362146	Accuracy: 0.920	 Current training data: 90
Train Episode: 12	Loss: 0.132230	Accuracy: 0.960	 Current training data: 90
Train Episode: 13	Loss: 0.432658	Accuracy: 0.870	 Current training data: 90
Train Episode: 14	Loss: 0.381575	Accuracy: 0.900	 Current training data: 90
Train Episode: 15	Loss: 0.813386	Accuracy: 0.750	 Current training data: 90
Train Episode: 16	Loss: 1.057350	Accuracy: 0.680	 Current training data: 90
Train Episode: 17	Loss: 0.376985	Accuracy: 0.890	 Current training data: 90
Train Episode: 18	Loss: 0.392926	Accuracy: 0.840	 Current training data: 90
Train Episode: 19	Loss: 0.330109	Accuracy: 0.920	 Current training data: 90
Train Episode: 20	Loss: 0.327735	Accuracy: 0.930	 Current training data: 90
