Train Episode: 1	Loss: 0.776409	Accuracy: 0.740	 Current training data: 160
Train Episode: 2	Loss: 0.533952	Accuracy: 0.790	 Current training data: 160
Train Episode: 3	Loss: 1.745514	Accuracy: 0.200	 Current training data: 160
Train Episode: 4	Loss: 0.564845	Accuracy: 0.790	 Current training data: 160
Train Episode: 5	Loss: 0.594530	Accuracy: 0.790	 Current training data: 160
Train Episode: 6	Loss: 0.838881	Accuracy: 0.630	 Current training data: 160
Train Episode: 7	Loss: 0.511651	Accuracy: 0.860	 Current training data: 160
Train Episode: 8	Loss: 0.528701	Accuracy: 0.830	 Current training data: 160
Train Episode: 9	Loss: 0.571649	Accuracy: 0.840	 Current training data: 160
Train Episode: 10	Loss: 1.107254	Accuracy: 0.580	 Current training data: 160
Train Episode: 11	Loss: 0.413282	Accuracy: 0.900	 Current training data: 160
Train Episode: 12	Loss: 0.824987	Accuracy: 0.650	 Current training data: 160
Train Episode: 13	Loss: 0.237362	Accuracy: 0.930	 Current training data: 160
Train Episode: 14	Loss: 0.607384	Accuracy: 0.790	 Current training data: 160
Train Episode: 15	Loss: 0.568229	Accuracy: 0.850	 Current training data: 160
Train Episode: 16	Loss: 0.684274	Accuracy: 0.820	 Current training data: 160
Train Episode: 17	Loss: 0.409665	Accuracy: 0.870	 Current training data: 160
Train Episode: 18	Loss: 0.593590	Accuracy: 0.850	 Current training data: 160
Train Episode: 19	Loss: 0.667232	Accuracy: 0.800	 Current training data: 160
Train Episode: 20	Loss: 0.793589	Accuracy: 0.750	 Current training data: 160
