Train Episode: 1	Loss: 1.912399	Accuracy: 0.170	 Current training data: 180
Train Episode: 2	Loss: 1.659651	Accuracy: 0.370	 Current training data: 180
Train Episode: 3	Loss: 1.828033	Accuracy: 0.200	 Current training data: 180
Train Episode: 4	Loss: 1.700801	Accuracy: 0.200	 Current training data: 180
Train Episode: 5	Loss: 1.593969	Accuracy: 0.200	 Current training data: 180
Train Episode: 6	Loss: 1.412767	Accuracy: 0.400	 Current training data: 180
Train Episode: 7	Loss: 1.458920	Accuracy: 0.400	 Current training data: 180
Train Episode: 8	Loss: 1.418663	Accuracy: 0.340	 Current training data: 180
Train Episode: 9	Loss: 1.619575	Accuracy: 0.200	 Current training data: 180
Train Episode: 10	Loss: 1.527988	Accuracy: 0.510	 Current training data: 180
Train Episode: 11	Loss: 1.281708	Accuracy: 0.490	 Current training data: 180
Train Episode: 12	Loss: 1.740881	Accuracy: 0.200	 Current training data: 180
Train Episode: 13	Loss: 1.426794	Accuracy: 0.390	 Current training data: 180
Train Episode: 14	Loss: 1.676845	Accuracy: 0.310	 Current training data: 180
Train Episode: 15	Loss: 1.652463	Accuracy: 0.280	 Current training data: 180
Train Episode: 16	Loss: 1.493597	Accuracy: 0.200	 Current training data: 180
Train Episode: 17	Loss: 1.032775	Accuracy: 0.570	 Current training data: 180
Train Episode: 18	Loss: 1.523977	Accuracy: 0.520	 Current training data: 180
Train Episode: 19	Loss: 1.496233	Accuracy: 0.400	 Current training data: 180
Train Episode: 20	Loss: 1.787343	Accuracy: 0.200	 Current training data: 180
