Runner Episode: 1	Loss: 0.538769	Accuracy: 0.810 	 Current Training Data Per Class: 90
Runner Episode: 2	Loss: 0.581440	Accuracy: 0.810 	 Current Training Data Per Class: 90
Runner Episode: 3	Loss: 0.543446	Accuracy: 0.810 	 Current Training Data Per Class: 90
Runner Episode: 4	Loss: 0.964426	Accuracy: 0.610 	 Current Training Data Per Class: 90
Runner Episode: 5	Loss: 0.645222	Accuracy: 0.810 	 Current Training Data Per Class: 90
Runner Episode: 6	Loss: 0.784005	Accuracy: 0.700 	 Current Training Data Per Class: 90
Runner Episode: 7	Loss: 0.680697	Accuracy: 0.730 	 Current Training Data Per Class: 90
Runner Episode: 8	Loss: 0.587991	Accuracy: 0.810 	 Current Training Data Per Class: 90
Runner Episode: 9	Loss: 0.436305	Accuracy: 0.860 	 Current Training Data Per Class: 90
Runner Episode: 10	Loss: 0.417591	Accuracy: 0.850 	 Current Training Data Per Class: 90
Runner Episode: 11	Loss: 0.889468	Accuracy: 0.700 	 Current Training Data Per Class: 90
Runner Episode: 12	Loss: 0.893991	Accuracy: 0.650 	 Current Training Data Per Class: 90
Runner Episode: 13	Loss: 0.407645	Accuracy: 0.890 	 Current Training Data Per Class: 90
Runner Episode: 14	Loss: 0.634764	Accuracy: 0.770 	 Current Training Data Per Class: 90
Runner Episode: 15	Loss: 0.623444	Accuracy: 0.750 	 Current Training Data Per Class: 90
Runner Episode: 16	Loss: 0.695521	Accuracy: 0.650 	 Current Training Data Per Class: 90
Runner Episode: 17	Loss: 0.197106	Accuracy: 0.950 	 Current Training Data Per Class: 90
Runner Episode: 18	Loss: 0.842362	Accuracy: 0.670 	 Current Training Data Per Class: 90
Runner Episode: 19	Loss: 0.616283	Accuracy: 0.810 	 Current Training Data Per Class: 90
Runner Episode: 20	Loss: 0.469869	Accuracy: 0.880 	 Current Training Data Per Class: 90
Runner Episode: 21	Loss: 0.495777	Accuracy: 0.810 	 Current Training Data Per Class: 90
Runner Episode: 22	Loss: 0.612259	Accuracy: 0.790 	 Current Training Data Per Class: 90
Runner Episode: 23	Loss: 0.758386	Accuracy: 0.710 	 Current Training Data Per Class: 90
Runner Episode: 24	Loss: 0.730119	Accuracy: 0.750 	 Current Training Data Per Class: 90
Runner Episode: 25	Loss: 0.568268	Accuracy: 0.790 	 Current Training Data Per Class: 90
Runner Episode: 26	Loss: 0.786751	Accuracy: 0.730 	 Current Training Data Per Class: 90
Runner Episode: 27	Loss: 0.388205	Accuracy: 0.870 	 Current Training Data Per Class: 90
Runner Episode: 28	Loss: 0.497763	Accuracy: 0.790 	 Current Training Data Per Class: 90
Runner Episode: 29	Loss: 0.649368	Accuracy: 0.730 	 Current Training Data Per Class: 90
Runner Episode: 30	Loss: 0.530281	Accuracy: 0.810 	 Current Training Data Per Class: 90
Runner Episode: 31	Loss: 0.594153	Accuracy: 0.720 	 Current Training Data Per Class: 90
Runner Episode: 32	Loss: 0.372972	Accuracy: 0.850 	 Current Training Data Per Class: 90
