Train Episode: 1	Loss: 0.790424	Accuracy: 0.740	 Current training data: 100
Train Episode: 2	Loss: 0.753003	Accuracy: 0.750	 Current training data: 100
Train Episode: 3	Loss: 0.925048	Accuracy: 0.680	 Current training data: 100
Train Episode: 4	Loss: 1.044409	Accuracy: 0.590	 Current training data: 100
Train Episode: 5	Loss: 0.761779	Accuracy: 0.730	 Current training data: 100
Train Episode: 6	Loss: 1.239112	Accuracy: 0.490	 Current training data: 100
Train Episode: 7	Loss: 0.319069	Accuracy: 0.870	 Current training data: 100
Train Episode: 8	Loss: 0.505017	Accuracy: 0.780	 Current training data: 100
Train Episode: 9	Loss: 0.958632	Accuracy: 0.670	 Current training data: 100
Train Episode: 10	Loss: 1.620504	Accuracy: 0.560	 Current training data: 100
Train Episode: 11	Loss: 0.595261	Accuracy: 0.850	 Current training data: 100
Train Episode: 12	Loss: 0.512927	Accuracy: 0.830	 Current training data: 100
Train Episode: 13	Loss: 0.911404	Accuracy: 0.680	 Current training data: 100
Train Episode: 14	Loss: 0.724618	Accuracy: 0.720	 Current training data: 100
Train Episode: 15	Loss: 0.986975	Accuracy: 0.640	 Current training data: 100
Train Episode: 16	Loss: 0.550478	Accuracy: 0.780	 Current training data: 100
Train Episode: 17	Loss: 0.851386	Accuracy: 0.760	 Current training data: 100
Train Episode: 18	Loss: 0.874893	Accuracy: 0.680	 Current training data: 100
Train Episode: 19	Loss: 0.606451	Accuracy: 0.800	 Current training data: 100
Train Episode: 20	Loss: 1.148457	Accuracy: 0.550	 Current training data: 100
