Runner Episode: 1	Loss: 0.276573	Accuracy: 0.910 	 Current Training Data Per Class: 110
Runner Episode: 2	Loss: 0.591479	Accuracy: 0.820 	 Current Training Data Per Class: 110
Runner Episode: 3	Loss: 0.679173	Accuracy: 0.770 	 Current Training Data Per Class: 110
Runner Episode: 4	Loss: 0.688809	Accuracy: 0.720 	 Current Training Data Per Class: 110
Runner Episode: 5	Loss: 0.430494	Accuracy: 0.860 	 Current Training Data Per Class: 110
Runner Episode: 6	Loss: 0.784170	Accuracy: 0.780 	 Current Training Data Per Class: 110
Runner Episode: 7	Loss: 0.464662	Accuracy: 0.870 	 Current Training Data Per Class: 110
Runner Episode: 8	Loss: 0.447482	Accuracy: 0.870 	 Current Training Data Per Class: 110
Runner Episode: 9	Loss: 0.489926	Accuracy: 0.870 	 Current Training Data Per Class: 110
Runner Episode: 10	Loss: 0.484674	Accuracy: 0.850 	 Current Training Data Per Class: 110
Runner Episode: 11	Loss: 0.763936	Accuracy: 0.780 	 Current Training Data Per Class: 110
Runner Episode: 12	Loss: 0.958450	Accuracy: 0.660 	 Current Training Data Per Class: 110
Runner Episode: 13	Loss: 0.490668	Accuracy: 0.840 	 Current Training Data Per Class: 110
Runner Episode: 14	Loss: 0.484086	Accuracy: 0.840 	 Current Training Data Per Class: 110
Runner Episode: 15	Loss: 0.417146	Accuracy: 0.860 	 Current Training Data Per Class: 110
Runner Episode: 16	Loss: 0.866320	Accuracy: 0.760 	 Current Training Data Per Class: 110
Runner Episode: 17	Loss: 0.243572	Accuracy: 0.930 	 Current Training Data Per Class: 110
Runner Episode: 18	Loss: 1.463091	Accuracy: 0.590 	 Current Training Data Per Class: 110
Runner Episode: 19	Loss: 0.518706	Accuracy: 0.830 	 Current Training Data Per Class: 110
Runner Episode: 20	Loss: 0.656535	Accuracy: 0.790 	 Current Training Data Per Class: 110
Runner Episode: 21	Loss: 0.586834	Accuracy: 0.820 	 Current Training Data Per Class: 110
Runner Episode: 22	Loss: 0.524695	Accuracy: 0.820 	 Current Training Data Per Class: 110
Runner Episode: 23	Loss: 0.612610	Accuracy: 0.770 	 Current Training Data Per Class: 110
Runner Episode: 24	Loss: 0.709654	Accuracy: 0.740 	 Current Training Data Per Class: 110
Runner Episode: 25	Loss: 0.506564	Accuracy: 0.850 	 Current Training Data Per Class: 110
Runner Episode: 26	Loss: 1.033857	Accuracy: 0.710 	 Current Training Data Per Class: 110
Runner Episode: 27	Loss: 0.658701	Accuracy: 0.760 	 Current Training Data Per Class: 110
Runner Episode: 28	Loss: 0.441001	Accuracy: 0.840 	 Current Training Data Per Class: 110
Runner Episode: 29	Loss: 0.554080	Accuracy: 0.780 	 Current Training Data Per Class: 110
Runner Episode: 30	Loss: 0.585517	Accuracy: 0.770 	 Current Training Data Per Class: 110
Runner Episode: 31	Loss: 0.302958	Accuracy: 0.860 	 Current Training Data Per Class: 110
Runner Episode: 32	Loss: 0.531744	Accuracy: 0.840 	 Current Training Data Per Class: 110
Runner Episode: 33	Loss: 0.513719	Accuracy: 0.850 	 Current Training Data Per Class: 110
Runner Episode: 34	Loss: 0.488361	Accuracy: 0.810 	 Current Training Data Per Class: 110
Runner Episode: 35	Loss: 0.347606	Accuracy: 0.880 	 Current Training Data Per Class: 110
Runner Episode: 36	Loss: 0.685408	Accuracy: 0.750 	 Current Training Data Per Class: 110
Runner Episode: 37	Loss: 0.673296	Accuracy: 0.780 	 Current Training Data Per Class: 110
Runner Episode: 38	Loss: 0.560533	Accuracy: 0.780 	 Current Training Data Per Class: 110
Runner Episode: 39	Loss: 0.633360	Accuracy: 0.750 	 Current Training Data Per Class: 110
Runner Episode: 40	Loss: 0.444058	Accuracy: 0.830 	 Current Training Data Per Class: 110
Runner Episode: 41	Loss: 0.339344	Accuracy: 0.880 	 Current Training Data Per Class: 110
Runner Episode: 42	Loss: 0.539976	Accuracy: 0.820 	 Current Training Data Per Class: 110
Runner Episode: 43	Loss: 0.449499	Accuracy: 0.880 	 Current Training Data Per Class: 110
Runner Episode: 44	Loss: 0.742086	Accuracy: 0.740 	 Current Training Data Per Class: 110
Runner Episode: 45	Loss: 0.500550	Accuracy: 0.810 	 Current Training Data Per Class: 110
Runner Episode: 46	Loss: 0.511712	Accuracy: 0.870 	 Current Training Data Per Class: 110
Runner Episode: 47	Loss: 0.785293	Accuracy: 0.670 	 Current Training Data Per Class: 110
Runner Episode: 48	Loss: 0.265737	Accuracy: 0.920 	 Current Training Data Per Class: 110
Runner Episode: 49	Loss: 0.425005	Accuracy: 0.830 	 Current Training Data Per Class: 110
Runner Episode: 50	Loss: 0.310824	Accuracy: 0.890 	 Current Training Data Per Class: 110
