Train Episode: 1	Loss: 0.870748	Accuracy: 0.680	 Current training data: 20
Train Episode: 2	Loss: 0.904878	Accuracy: 0.720	 Current training data: 20
Train Episode: 3	Loss: 0.966217	Accuracy: 0.690	 Current training data: 20
Train Episode: 4	Loss: 1.019868	Accuracy: 0.700	 Current training data: 20
Train Episode: 5	Loss: 0.990830	Accuracy: 0.640	 Current training data: 20
Train Episode: 6	Loss: 0.942408	Accuracy: 0.660	 Current training data: 20
Train Episode: 7	Loss: 1.141527	Accuracy: 0.520	 Current training data: 20
Train Episode: 8	Loss: 1.375653	Accuracy: 0.370	 Current training data: 20
Train Episode: 9	Loss: 1.363183	Accuracy: 0.450	 Current training data: 20
Train Episode: 10	Loss: 1.501199	Accuracy: 0.450	 Current training data: 20
Train Episode: 11	Loss: 0.901161	Accuracy: 0.670	 Current training data: 20
Train Episode: 12	Loss: 0.999944	Accuracy: 0.600	 Current training data: 20
Train Episode: 13	Loss: 1.378628	Accuracy: 0.490	 Current training data: 20
Train Episode: 14	Loss: 1.526339	Accuracy: 0.500	 Current training data: 20
Train Episode: 15	Loss: 0.767318	Accuracy: 0.720	 Current training data: 20
Train Episode: 16	Loss: 0.251007	Accuracy: 0.950	 Current training data: 20
Train Episode: 17	Loss: 0.837975	Accuracy: 0.740	 Current training data: 20
Train Episode: 18	Loss: 0.662151	Accuracy: 0.820	 Current training data: 20
Train Episode: 19	Loss: 1.054037	Accuracy: 0.630	 Current training data: 20
Train Episode: 20	Loss: 1.844995	Accuracy: 0.210	 Current training data: 20
