Runner Episode: 1	Loss: 0.794351	Accuracy: 0.740 	 Current Training Data Per Class: 100
Runner Episode: 2	Loss: 0.527864	Accuracy: 0.780 	 Current Training Data Per Class: 100
Runner Episode: 3	Loss: 0.252015	Accuracy: 0.900 	 Current Training Data Per Class: 100
Runner Episode: 4	Loss: 0.527280	Accuracy: 0.830 	 Current Training Data Per Class: 100
Runner Episode: 5	Loss: 0.551224	Accuracy: 0.790 	 Current Training Data Per Class: 100
Runner Episode: 6	Loss: 0.382154	Accuracy: 0.900 	 Current Training Data Per Class: 100
Runner Episode: 7	Loss: 0.532674	Accuracy: 0.830 	 Current Training Data Per Class: 100
Runner Episode: 8	Loss: 0.213391	Accuracy: 0.950 	 Current Training Data Per Class: 100
Runner Episode: 9	Loss: 0.617109	Accuracy: 0.790 	 Current Training Data Per Class: 100
Runner Episode: 10	Loss: 0.554893	Accuracy: 0.830 	 Current Training Data Per Class: 100
Runner Episode: 11	Loss: 0.459683	Accuracy: 0.850 	 Current Training Data Per Class: 100
Runner Episode: 12	Loss: 0.334970	Accuracy: 0.880 	 Current Training Data Per Class: 100
Runner Episode: 13	Loss: 0.227517	Accuracy: 0.910 	 Current Training Data Per Class: 100
Runner Episode: 14	Loss: 0.422121	Accuracy: 0.850 	 Current Training Data Per Class: 100
Runner Episode: 15	Loss: 0.374456	Accuracy: 0.860 	 Current Training Data Per Class: 100
Runner Episode: 16	Loss: 0.267530	Accuracy: 0.930 	 Current Training Data Per Class: 100
Runner Episode: 17	Loss: 0.389001	Accuracy: 0.860 	 Current Training Data Per Class: 100
Runner Episode: 18	Loss: 0.425062	Accuracy: 0.850 	 Current Training Data Per Class: 100
Runner Episode: 19	Loss: 0.506728	Accuracy: 0.830 	 Current Training Data Per Class: 100
Runner Episode: 20	Loss: 0.297605	Accuracy: 0.890 	 Current Training Data Per Class: 100
Runner Episode: 21	Loss: 0.518190	Accuracy: 0.820 	 Current Training Data Per Class: 100
Runner Episode: 22	Loss: 0.550359	Accuracy: 0.790 	 Current Training Data Per Class: 100
Runner Episode: 23	Loss: 0.375133	Accuracy: 0.870 	 Current Training Data Per Class: 100
Runner Episode: 24	Loss: 0.437376	Accuracy: 0.830 	 Current Training Data Per Class: 100
Runner Episode: 25	Loss: 0.731234	Accuracy: 0.630 	 Current Training Data Per Class: 100
Runner Episode: 26	Loss: 0.403210	Accuracy: 0.880 	 Current Training Data Per Class: 100
Runner Episode: 27	Loss: 0.434610	Accuracy: 0.870 	 Current Training Data Per Class: 100
Runner Episode: 28	Loss: 0.404070	Accuracy: 0.850 	 Current Training Data Per Class: 100
Runner Episode: 29	Loss: 0.497359	Accuracy: 0.810 	 Current Training Data Per Class: 100
Runner Episode: 30	Loss: 0.305439	Accuracy: 0.890 	 Current Training Data Per Class: 100
Runner Episode: 31	Loss: 0.259466	Accuracy: 0.920 	 Current Training Data Per Class: 100
Runner Episode: 32	Loss: 0.337485	Accuracy: 0.900 	 Current Training Data Per Class: 100
Runner Episode: 33	Loss: 0.503422	Accuracy: 0.820 	 Current Training Data Per Class: 100
Runner Episode: 34	Loss: 0.658257	Accuracy: 0.800 	 Current Training Data Per Class: 100
Runner Episode: 35	Loss: 0.221412	Accuracy: 0.910 	 Current Training Data Per Class: 100
Runner Episode: 36	Loss: 0.649795	Accuracy: 0.750 	 Current Training Data Per Class: 100
Runner Episode: 37	Loss: 0.436748	Accuracy: 0.840 	 Current Training Data Per Class: 100
Runner Episode: 38	Loss: 0.547507	Accuracy: 0.810 	 Current Training Data Per Class: 100
Runner Episode: 39	Loss: 0.396161	Accuracy: 0.860 	 Current Training Data Per Class: 100
Runner Episode: 40	Loss: 0.696622	Accuracy: 0.740 	 Current Training Data Per Class: 100
Runner Episode: 41	Loss: 0.570871	Accuracy: 0.730 	 Current Training Data Per Class: 100
Runner Episode: 42	Loss: 0.459211	Accuracy: 0.850 	 Current Training Data Per Class: 100
Runner Episode: 43	Loss: 0.545549	Accuracy: 0.820 	 Current Training Data Per Class: 100
Runner Episode: 44	Loss: 0.655568	Accuracy: 0.820 	 Current Training Data Per Class: 100
Runner Episode: 45	Loss: 0.516256	Accuracy: 0.740 	 Current Training Data Per Class: 100
Runner Episode: 46	Loss: 0.341965	Accuracy: 0.880 	 Current Training Data Per Class: 100
Runner Episode: 47	Loss: 0.749530	Accuracy: 0.730 	 Current Training Data Per Class: 100
Runner Episode: 48	Loss: 0.492216	Accuracy: 0.800 	 Current Training Data Per Class: 100
Runner Episode: 49	Loss: 0.200472	Accuracy: 0.940 	 Current Training Data Per Class: 100
Runner Episode: 50	Loss: 0.853570	Accuracy: 0.650 	 Current Training Data Per Class: 100
