Runner Episode: 1	Loss: 0.449916	Accuracy: 0.850 	 Current Training Data Per Class: 275
Runner Episode: 2	Loss: 0.689014	Accuracy: 0.800 	 Current Training Data Per Class: 275
Runner Episode: 3	Loss: 0.383223	Accuracy: 0.890 	 Current Training Data Per Class: 275
Runner Episode: 4	Loss: 0.470458	Accuracy: 0.860 	 Current Training Data Per Class: 275
Runner Episode: 5	Loss: 0.571742	Accuracy: 0.750 	 Current Training Data Per Class: 275
Runner Episode: 6	Loss: 0.394390	Accuracy: 0.860 	 Current Training Data Per Class: 275
Runner Episode: 7	Loss: 0.414585	Accuracy: 0.830 	 Current Training Data Per Class: 275
Runner Episode: 8	Loss: 0.252741	Accuracy: 0.930 	 Current Training Data Per Class: 275
Runner Episode: 9	Loss: 0.704216	Accuracy: 0.740 	 Current Training Data Per Class: 275
Runner Episode: 10	Loss: 0.448755	Accuracy: 0.830 	 Current Training Data Per Class: 275
Runner Episode: 11	Loss: 0.405740	Accuracy: 0.870 	 Current Training Data Per Class: 275
Runner Episode: 12	Loss: 0.429545	Accuracy: 0.860 	 Current Training Data Per Class: 275
Runner Episode: 13	Loss: 0.423283	Accuracy: 0.860 	 Current Training Data Per Class: 275
Runner Episode: 14	Loss: 0.690333	Accuracy: 0.810 	 Current Training Data Per Class: 275
Runner Episode: 15	Loss: 0.320448	Accuracy: 0.900 	 Current Training Data Per Class: 275
Runner Episode: 16	Loss: 0.289814	Accuracy: 0.880 	 Current Training Data Per Class: 275
Runner Episode: 17	Loss: 0.274892	Accuracy: 0.940 	 Current Training Data Per Class: 275
Runner Episode: 18	Loss: 0.604865	Accuracy: 0.800 	 Current Training Data Per Class: 275
Runner Episode: 19	Loss: 0.726878	Accuracy: 0.770 	 Current Training Data Per Class: 275
Runner Episode: 20	Loss: 0.532752	Accuracy: 0.820 	 Current Training Data Per Class: 275
Runner Episode: 21	Loss: 1.539647	Accuracy: 0.630 	 Current Training Data Per Class: 275
Runner Episode: 22	Loss: 0.766403	Accuracy: 0.760 	 Current Training Data Per Class: 275
Runner Episode: 23	Loss: 0.392732	Accuracy: 0.860 	 Current Training Data Per Class: 275
Runner Episode: 24	Loss: 0.317337	Accuracy: 0.900 	 Current Training Data Per Class: 275
Runner Episode: 25	Loss: 2.075006	Accuracy: 0.480 	 Current Training Data Per Class: 275
Runner Episode: 26	Loss: 0.528181	Accuracy: 0.880 	 Current Training Data Per Class: 275
Runner Episode: 27	Loss: 0.605391	Accuracy: 0.820 	 Current Training Data Per Class: 275
Runner Episode: 28	Loss: 0.455386	Accuracy: 0.850 	 Current Training Data Per Class: 275
Runner Episode: 29	Loss: 0.640498	Accuracy: 0.860 	 Current Training Data Per Class: 275
Runner Episode: 30	Loss: 0.430325	Accuracy: 0.900 	 Current Training Data Per Class: 275
Runner Episode: 31	Loss: 0.268701	Accuracy: 0.930 	 Current Training Data Per Class: 275
Runner Episode: 32	Loss: 0.369699	Accuracy: 0.890 	 Current Training Data Per Class: 275
Runner Episode: 33	Loss: 0.706684	Accuracy: 0.740 	 Current Training Data Per Class: 275
Runner Episode: 34	Loss: 0.423117	Accuracy: 0.850 	 Current Training Data Per Class: 275
Runner Episode: 35	Loss: 0.567732	Accuracy: 0.800 	 Current Training Data Per Class: 275
Runner Episode: 36	Loss: 0.690217	Accuracy: 0.750 	 Current Training Data Per Class: 275
Runner Episode: 37	Loss: 0.427713	Accuracy: 0.860 	 Current Training Data Per Class: 275
Runner Episode: 38	Loss: 0.524279	Accuracy: 0.830 	 Current Training Data Per Class: 275
Runner Episode: 39	Loss: 0.550720	Accuracy: 0.840 	 Current Training Data Per Class: 275
Runner Episode: 40	Loss: 0.444974	Accuracy: 0.880 	 Current Training Data Per Class: 275
Runner Episode: 41	Loss: 2.060435	Accuracy: 0.660 	 Current Training Data Per Class: 275
Runner Episode: 42	Loss: 0.538195	Accuracy: 0.790 	 Current Training Data Per Class: 275
Runner Episode: 43	Loss: 0.557874	Accuracy: 0.810 	 Current Training Data Per Class: 275
Runner Episode: 44	Loss: 0.671453	Accuracy: 0.760 	 Current Training Data Per Class: 275
Runner Episode: 45	Loss: 0.998078	Accuracy: 0.720 	 Current Training Data Per Class: 275
Runner Episode: 46	Loss: 0.314154	Accuracy: 0.910 	 Current Training Data Per Class: 275
Runner Episode: 47	Loss: 0.475578	Accuracy: 0.870 	 Current Training Data Per Class: 275
Runner Episode: 48	Loss: 0.317429	Accuracy: 0.900 	 Current Training Data Per Class: 275
Runner Episode: 49	Loss: 0.534098	Accuracy: 0.820 	 Current Training Data Per Class: 275
Runner Episode: 50	Loss: 1.182328	Accuracy: 0.730 	 Current Training Data Per Class: 275
