Runner Episode: 1	Loss: 1.475486	Accuracy: 0.580 	 Current Training Data Per Class: 5
Runner Episode: 2	Loss: 2.822480	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 3	Loss: 2.578262	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 4	Loss: 2.857501	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 5	Loss: 2.189630	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 6	Loss: 2.812351	Accuracy: 0.190 	 Current Training Data Per Class: 5
Runner Episode: 7	Loss: 2.757680	Accuracy: 0.250 	 Current Training Data Per Class: 5
Runner Episode: 8	Loss: 2.616472	Accuracy: 0.320 	 Current Training Data Per Class: 5
Runner Episode: 9	Loss: 2.126991	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 10	Loss: 3.173062	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 11	Loss: 2.213263	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 12	Loss: 2.258398	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 13	Loss: 2.285871	Accuracy: 0.100 	 Current Training Data Per Class: 5
Runner Episode: 14	Loss: 2.482205	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 15	Loss: 2.282239	Accuracy: 0.130 	 Current Training Data Per Class: 5
Runner Episode: 16	Loss: 2.288456	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 17	Loss: 2.313241	Accuracy: 0.170 	 Current Training Data Per Class: 5
Runner Episode: 18	Loss: 1.899618	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 19	Loss: 2.462717	Accuracy: 0.220 	 Current Training Data Per Class: 5
Runner Episode: 20	Loss: 2.672369	Accuracy: 0.200 	 Current Training Data Per Class: 5
