Runner Episode: 1	Loss: 1.450122	Accuracy: 0.360 	 Current Training Data Per Class: 190
Runner Episode: 2	Loss: 1.661692	Accuracy: 0.200 	 Current Training Data Per Class: 190
Runner Episode: 3	Loss: 1.385925	Accuracy: 0.210 	 Current Training Data Per Class: 190
Runner Episode: 4	Loss: 1.698552	Accuracy: 0.200 	 Current Training Data Per Class: 190
Runner Episode: 5	Loss: 1.750589	Accuracy: 0.200 	 Current Training Data Per Class: 190
Runner Episode: 6	Loss: 1.737523	Accuracy: 0.200 	 Current Training Data Per Class: 190
Runner Episode: 7	Loss: 1.933745	Accuracy: 0.200 	 Current Training Data Per Class: 190
Runner Episode: 8	Loss: 1.219897	Accuracy: 0.440 	 Current Training Data Per Class: 190
Runner Episode: 9	Loss: 1.693815	Accuracy: 0.200 	 Current Training Data Per Class: 190
Runner Episode: 10	Loss: 1.652946	Accuracy: 0.170 	 Current Training Data Per Class: 190
Runner Episode: 11	Loss: 1.284190	Accuracy: 0.300 	 Current Training Data Per Class: 190
Runner Episode: 12	Loss: 1.724280	Accuracy: 0.200 	 Current Training Data Per Class: 190
Runner Episode: 13	Loss: 1.049935	Accuracy: 0.610 	 Current Training Data Per Class: 190
Runner Episode: 14	Loss: 1.343838	Accuracy: 0.400 	 Current Training Data Per Class: 190
Runner Episode: 15	Loss: 1.792478	Accuracy: 0.330 	 Current Training Data Per Class: 190
Runner Episode: 16	Loss: 1.755090	Accuracy: 0.200 	 Current Training Data Per Class: 190
Runner Episode: 17	Loss: 1.435955	Accuracy: 0.400 	 Current Training Data Per Class: 190
Runner Episode: 18	Loss: 1.799332	Accuracy: 0.200 	 Current Training Data Per Class: 190
Runner Episode: 19	Loss: 1.532740	Accuracy: 0.270 	 Current Training Data Per Class: 190
Runner Episode: 20	Loss: 1.658750	Accuracy: 0.200 	 Current Training Data Per Class: 190
