Runner Episode: 1	Loss: 0.419800	Accuracy: 0.870 	 Current Training Data Per Class: 110
Runner Episode: 2	Loss: 0.480136	Accuracy: 0.810 	 Current Training Data Per Class: 110
Runner Episode: 3	Loss: 0.362971	Accuracy: 0.850 	 Current Training Data Per Class: 110
Runner Episode: 4	Loss: 0.314889	Accuracy: 0.910 	 Current Training Data Per Class: 110
Runner Episode: 5	Loss: 0.582343	Accuracy: 0.720 	 Current Training Data Per Class: 110
Runner Episode: 6	Loss: 0.300210	Accuracy: 0.900 	 Current Training Data Per Class: 110
Runner Episode: 7	Loss: 0.447345	Accuracy: 0.820 	 Current Training Data Per Class: 110
Runner Episode: 8	Loss: 0.200856	Accuracy: 0.930 	 Current Training Data Per Class: 110
Runner Episode: 9	Loss: 0.371063	Accuracy: 0.850 	 Current Training Data Per Class: 110
Runner Episode: 10	Loss: 0.417771	Accuracy: 0.860 	 Current Training Data Per Class: 110
Runner Episode: 11	Loss: 0.409197	Accuracy: 0.880 	 Current Training Data Per Class: 110
Runner Episode: 12	Loss: 0.390550	Accuracy: 0.850 	 Current Training Data Per Class: 110
Runner Episode: 13	Loss: 0.282081	Accuracy: 0.910 	 Current Training Data Per Class: 110
Runner Episode: 14	Loss: 0.545217	Accuracy: 0.800 	 Current Training Data Per Class: 110
Runner Episode: 15	Loss: 0.325588	Accuracy: 0.860 	 Current Training Data Per Class: 110
Runner Episode: 16	Loss: 0.129268	Accuracy: 0.960 	 Current Training Data Per Class: 110
Runner Episode: 17	Loss: 0.163200	Accuracy: 0.930 	 Current Training Data Per Class: 110
Runner Episode: 18	Loss: 0.451306	Accuracy: 0.830 	 Current Training Data Per Class: 110
Runner Episode: 19	Loss: 0.481497	Accuracy: 0.850 	 Current Training Data Per Class: 110
Runner Episode: 20	Loss: 0.348368	Accuracy: 0.880 	 Current Training Data Per Class: 110
Runner Episode: 21	Loss: 0.476100	Accuracy: 0.800 	 Current Training Data Per Class: 110
Runner Episode: 22	Loss: 0.611933	Accuracy: 0.740 	 Current Training Data Per Class: 110
Runner Episode: 23	Loss: 0.294791	Accuracy: 0.900 	 Current Training Data Per Class: 110
Runner Episode: 24	Loss: 0.306376	Accuracy: 0.900 	 Current Training Data Per Class: 110
Runner Episode: 25	Loss: 0.644316	Accuracy: 0.680 	 Current Training Data Per Class: 110
Runner Episode: 26	Loss: 0.338839	Accuracy: 0.850 	 Current Training Data Per Class: 110
Runner Episode: 27	Loss: 0.326696	Accuracy: 0.880 	 Current Training Data Per Class: 110
Runner Episode: 28	Loss: 0.438022	Accuracy: 0.850 	 Current Training Data Per Class: 110
Runner Episode: 29	Loss: 0.385462	Accuracy: 0.870 	 Current Training Data Per Class: 110
Runner Episode: 30	Loss: 0.324596	Accuracy: 0.880 	 Current Training Data Per Class: 110
Runner Episode: 31	Loss: 0.173391	Accuracy: 0.970 	 Current Training Data Per Class: 110
Runner Episode: 32	Loss: 0.210979	Accuracy: 0.900 	 Current Training Data Per Class: 110
Runner Episode: 33	Loss: 0.418854	Accuracy: 0.840 	 Current Training Data Per Class: 110
Runner Episode: 34	Loss: 0.369013	Accuracy: 0.890 	 Current Training Data Per Class: 110
Runner Episode: 35	Loss: 0.282806	Accuracy: 0.880 	 Current Training Data Per Class: 110
Runner Episode: 36	Loss: 0.604456	Accuracy: 0.810 	 Current Training Data Per Class: 110
Runner Episode: 37	Loss: 0.371561	Accuracy: 0.900 	 Current Training Data Per Class: 110
Runner Episode: 38	Loss: 0.329387	Accuracy: 0.910 	 Current Training Data Per Class: 110
Runner Episode: 39	Loss: 0.371402	Accuracy: 0.880 	 Current Training Data Per Class: 110
Runner Episode: 40	Loss: 0.453309	Accuracy: 0.830 	 Current Training Data Per Class: 110
Runner Episode: 41	Loss: 0.526175	Accuracy: 0.780 	 Current Training Data Per Class: 110
Runner Episode: 42	Loss: 0.359209	Accuracy: 0.910 	 Current Training Data Per Class: 110
Runner Episode: 43	Loss: 0.545153	Accuracy: 0.820 	 Current Training Data Per Class: 110
Runner Episode: 44	Loss: 0.567123	Accuracy: 0.780 	 Current Training Data Per Class: 110
Runner Episode: 45	Loss: 0.584816	Accuracy: 0.750 	 Current Training Data Per Class: 110
Runner Episode: 46	Loss: 0.250870	Accuracy: 0.910 	 Current Training Data Per Class: 110
Runner Episode: 47	Loss: 0.542234	Accuracy: 0.830 	 Current Training Data Per Class: 110
Runner Episode: 48	Loss: 0.457990	Accuracy: 0.860 	 Current Training Data Per Class: 110
Runner Episode: 49	Loss: 0.131647	Accuracy: 0.980 	 Current Training Data Per Class: 110
Runner Episode: 50	Loss: 0.715822	Accuracy: 0.680 	 Current Training Data Per Class: 110
