Train Episode: 1	Loss: 0.189054	Accuracy: 0.950	 Current training data: 200
Train Episode: 2	Loss: 0.113871	Accuracy: 0.960	 Current training data: 200
Train Episode: 3	Loss: 0.638370	Accuracy: 0.790	 Current training data: 200
Train Episode: 4	Loss: 0.262902	Accuracy: 0.910	 Current training data: 200
Train Episode: 5	Loss: 0.404387	Accuracy: 0.870	 Current training data: 200
Train Episode: 6	Loss: 0.476161	Accuracy: 0.820	 Current training data: 200
Train Episode: 7	Loss: 0.292891	Accuracy: 0.890	 Current training data: 200
Train Episode: 8	Loss: 0.274368	Accuracy: 0.900	 Current training data: 200
Train Episode: 9	Loss: 0.338498	Accuracy: 0.880	 Current training data: 200
Train Episode: 10	Loss: 0.402171	Accuracy: 0.860	 Current training data: 200
Train Episode: 11	Loss: 0.443577	Accuracy: 0.880	 Current training data: 200
Train Episode: 12	Loss: 0.235771	Accuracy: 0.900	 Current training data: 200
Train Episode: 13	Loss: 0.143988	Accuracy: 0.960	 Current training data: 200
Train Episode: 14	Loss: 0.530826	Accuracy: 0.790	 Current training data: 200
Train Episode: 15	Loss: 0.513665	Accuracy: 0.830	 Current training data: 200
Train Episode: 16	Loss: 0.611034	Accuracy: 0.780	 Current training data: 200
Train Episode: 17	Loss: 0.458893	Accuracy: 0.850	 Current training data: 200
Train Episode: 18	Loss: 0.188261	Accuracy: 0.940	 Current training data: 200
Train Episode: 19	Loss: 0.538545	Accuracy: 0.840	 Current training data: 200
Train Episode: 20	Loss: 0.228121	Accuracy: 0.940	 Current training data: 200
