Runner Episode: 1	Loss: 0.307244	Accuracy: 0.890 	 Current Training Data Per Class: 375
Runner Episode: 2	Loss: 0.413968	Accuracy: 0.850 	 Current Training Data Per Class: 375
Runner Episode: 3	Loss: 0.191155	Accuracy: 0.930 	 Current Training Data Per Class: 375
Runner Episode: 4	Loss: 0.310481	Accuracy: 0.920 	 Current Training Data Per Class: 375
Runner Episode: 5	Loss: 0.584402	Accuracy: 0.790 	 Current Training Data Per Class: 375
Runner Episode: 6	Loss: 0.172723	Accuracy: 0.950 	 Current Training Data Per Class: 375
Runner Episode: 7	Loss: 0.401517	Accuracy: 0.850 	 Current Training Data Per Class: 375
Runner Episode: 8	Loss: 0.343173	Accuracy: 0.880 	 Current Training Data Per Class: 375
Runner Episode: 9	Loss: 0.404407	Accuracy: 0.860 	 Current Training Data Per Class: 375
Runner Episode: 10	Loss: 0.392302	Accuracy: 0.840 	 Current Training Data Per Class: 375
Runner Episode: 11	Loss: 0.376564	Accuracy: 0.880 	 Current Training Data Per Class: 375
Runner Episode: 12	Loss: 0.290883	Accuracy: 0.900 	 Current Training Data Per Class: 375
Runner Episode: 13	Loss: 0.395834	Accuracy: 0.870 	 Current Training Data Per Class: 375
Runner Episode: 14	Loss: 0.259787	Accuracy: 0.940 	 Current Training Data Per Class: 375
Runner Episode: 15	Loss: 0.345864	Accuracy: 0.860 	 Current Training Data Per Class: 375
Runner Episode: 16	Loss: 0.146172	Accuracy: 0.910 	 Current Training Data Per Class: 375
Runner Episode: 17	Loss: 0.219109	Accuracy: 0.930 	 Current Training Data Per Class: 375
Runner Episode: 18	Loss: 0.352396	Accuracy: 0.870 	 Current Training Data Per Class: 375
Runner Episode: 19	Loss: 0.473535	Accuracy: 0.820 	 Current Training Data Per Class: 375
Runner Episode: 20	Loss: 0.642124	Accuracy: 0.730 	 Current Training Data Per Class: 375
Runner Episode: 21	Loss: 0.505896	Accuracy: 0.810 	 Current Training Data Per Class: 375
Runner Episode: 22	Loss: 0.369727	Accuracy: 0.870 	 Current Training Data Per Class: 375
Runner Episode: 23	Loss: 0.186679	Accuracy: 0.950 	 Current Training Data Per Class: 375
Runner Episode: 24	Loss: 0.190363	Accuracy: 0.970 	 Current Training Data Per Class: 375
Runner Episode: 25	Loss: 0.599880	Accuracy: 0.730 	 Current Training Data Per Class: 375
Runner Episode: 26	Loss: 0.448171	Accuracy: 0.880 	 Current Training Data Per Class: 375
Runner Episode: 27	Loss: 0.297984	Accuracy: 0.910 	 Current Training Data Per Class: 375
Runner Episode: 28	Loss: 0.463281	Accuracy: 0.860 	 Current Training Data Per Class: 375
Runner Episode: 29	Loss: 0.610653	Accuracy: 0.790 	 Current Training Data Per Class: 375
Runner Episode: 30	Loss: 0.292219	Accuracy: 0.900 	 Current Training Data Per Class: 375
Runner Episode: 31	Loss: 0.222845	Accuracy: 0.940 	 Current Training Data Per Class: 375
Runner Episode: 32	Loss: 0.164033	Accuracy: 0.950 	 Current Training Data Per Class: 375
Runner Episode: 33	Loss: 0.278886	Accuracy: 0.910 	 Current Training Data Per Class: 375
Runner Episode: 34	Loss: 0.309895	Accuracy: 0.910 	 Current Training Data Per Class: 375
Runner Episode: 35	Loss: 0.244165	Accuracy: 0.900 	 Current Training Data Per Class: 375
Runner Episode: 36	Loss: 0.485868	Accuracy: 0.790 	 Current Training Data Per Class: 375
Runner Episode: 37	Loss: 0.425449	Accuracy: 0.880 	 Current Training Data Per Class: 375
Runner Episode: 38	Loss: 0.357497	Accuracy: 0.910 	 Current Training Data Per Class: 375
Runner Episode: 39	Loss: 0.282100	Accuracy: 0.910 	 Current Training Data Per Class: 375
Runner Episode: 40	Loss: 0.343451	Accuracy: 0.900 	 Current Training Data Per Class: 375
Runner Episode: 41	Loss: 0.595298	Accuracy: 0.770 	 Current Training Data Per Class: 375
Runner Episode: 42	Loss: 0.318527	Accuracy: 0.900 	 Current Training Data Per Class: 375
Runner Episode: 43	Loss: 0.392609	Accuracy: 0.870 	 Current Training Data Per Class: 375
Runner Episode: 44	Loss: 0.542460	Accuracy: 0.810 	 Current Training Data Per Class: 375
Runner Episode: 45	Loss: 0.573725	Accuracy: 0.750 	 Current Training Data Per Class: 375
Runner Episode: 46	Loss: 0.194254	Accuracy: 0.940 	 Current Training Data Per Class: 375
Runner Episode: 47	Loss: 0.235196	Accuracy: 0.930 	 Current Training Data Per Class: 375
Runner Episode: 48	Loss: 0.155291	Accuracy: 0.950 	 Current Training Data Per Class: 375
Runner Episode: 49	Loss: 0.242576	Accuracy: 0.890 	 Current Training Data Per Class: 375
Runner Episode: 50	Loss: 0.540089	Accuracy: 0.780 	 Current Training Data Per Class: 375
