Runner Episode: 1	Loss: 1.350381	Accuracy: 0.350 	 Current Training Data Per Class: 5
Runner Episode: 2	Loss: 2.370733	Accuracy: 0.250 	 Current Training Data Per Class: 5
Runner Episode: 3	Loss: 2.480515	Accuracy: 0.210 	 Current Training Data Per Class: 5
Runner Episode: 4	Loss: 2.457675	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 5	Loss: 2.014631	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 6	Loss: 3.057980	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 7	Loss: 2.887362	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 8	Loss: 2.926794	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 9	Loss: 2.126804	Accuracy: 0.180 	 Current Training Data Per Class: 5
Runner Episode: 10	Loss: 2.974606	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 11	Loss: 2.381587	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 12	Loss: 2.116843	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 13	Loss: 2.259540	Accuracy: 0.180 	 Current Training Data Per Class: 5
Runner Episode: 14	Loss: 2.521286	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 15	Loss: 2.292787	Accuracy: 0.180 	 Current Training Data Per Class: 5
Runner Episode: 16	Loss: 2.467445	Accuracy: 0.260 	 Current Training Data Per Class: 5
Runner Episode: 17	Loss: 2.223720	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 18	Loss: 1.682225	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 19	Loss: 2.805384	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 20	Loss: 2.485121	Accuracy: 0.200 	 Current Training Data Per Class: 5
