Runner Episode: 1	Loss: 0.600698	Accuracy: 0.820 	 Current Training Data Per Class: 80
Runner Episode: 2	Loss: 0.446023	Accuracy: 0.880 	 Current Training Data Per Class: 80
Runner Episode: 3	Loss: 0.690589	Accuracy: 0.820 	 Current Training Data Per Class: 80
Runner Episode: 4	Loss: 1.137362	Accuracy: 0.650 	 Current Training Data Per Class: 80
Runner Episode: 5	Loss: 0.441867	Accuracy: 0.850 	 Current Training Data Per Class: 80
Runner Episode: 6	Loss: 1.237555	Accuracy: 0.690 	 Current Training Data Per Class: 80
Runner Episode: 7	Loss: 0.509753	Accuracy: 0.830 	 Current Training Data Per Class: 80
Runner Episode: 8	Loss: 0.434634	Accuracy: 0.880 	 Current Training Data Per Class: 80
Runner Episode: 9	Loss: 0.217309	Accuracy: 0.930 	 Current Training Data Per Class: 80
Runner Episode: 10	Loss: 0.327008	Accuracy: 0.930 	 Current Training Data Per Class: 80
Runner Episode: 11	Loss: 0.816736	Accuracy: 0.760 	 Current Training Data Per Class: 80
Runner Episode: 12	Loss: 0.949797	Accuracy: 0.690 	 Current Training Data Per Class: 80
Runner Episode: 13	Loss: 0.727143	Accuracy: 0.870 	 Current Training Data Per Class: 80
Runner Episode: 14	Loss: 0.591836	Accuracy: 0.830 	 Current Training Data Per Class: 80
Runner Episode: 15	Loss: 0.911901	Accuracy: 0.810 	 Current Training Data Per Class: 80
Runner Episode: 16	Loss: 1.080536	Accuracy: 0.810 	 Current Training Data Per Class: 80
Runner Episode: 17	Loss: 0.177930	Accuracy: 0.920 	 Current Training Data Per Class: 80
Runner Episode: 18	Loss: 1.273475	Accuracy: 0.610 	 Current Training Data Per Class: 80
Runner Episode: 19	Loss: 0.851697	Accuracy: 0.760 	 Current Training Data Per Class: 80
Runner Episode: 20	Loss: 1.087055	Accuracy: 0.760 	 Current Training Data Per Class: 80
Runner Episode: 21	Loss: 0.424292	Accuracy: 0.800 	 Current Training Data Per Class: 80
Runner Episode: 22	Loss: 0.522004	Accuracy: 0.880 	 Current Training Data Per Class: 80
Runner Episode: 23	Loss: 1.091091	Accuracy: 0.790 	 Current Training Data Per Class: 80
Runner Episode: 24	Loss: 1.125404	Accuracy: 0.700 	 Current Training Data Per Class: 80
Runner Episode: 25	Loss: 0.730196	Accuracy: 0.780 	 Current Training Data Per Class: 80
Runner Episode: 26	Loss: 0.600245	Accuracy: 0.810 	 Current Training Data Per Class: 80
Runner Episode: 27	Loss: 0.608393	Accuracy: 0.800 	 Current Training Data Per Class: 80
Runner Episode: 28	Loss: 0.403866	Accuracy: 0.890 	 Current Training Data Per Class: 80
Runner Episode: 29	Loss: 0.475025	Accuracy: 0.870 	 Current Training Data Per Class: 80
Runner Episode: 30	Loss: 0.690997	Accuracy: 0.810 	 Current Training Data Per Class: 80
Runner Episode: 31	Loss: 0.789580	Accuracy: 0.800 	 Current Training Data Per Class: 80
Runner Episode: 32	Loss: 0.755000	Accuracy: 0.780 	 Current Training Data Per Class: 80
Runner Episode: 33	Loss: 0.737366	Accuracy: 0.800 	 Current Training Data Per Class: 80
Runner Episode: 34	Loss: 0.695416	Accuracy: 0.810 	 Current Training Data Per Class: 80
Runner Episode: 35	Loss: 0.321968	Accuracy: 0.860 	 Current Training Data Per Class: 80
Runner Episode: 36	Loss: 1.083022	Accuracy: 0.730 	 Current Training Data Per Class: 80
Runner Episode: 37	Loss: 0.623385	Accuracy: 0.790 	 Current Training Data Per Class: 80
Runner Episode: 38	Loss: 0.779648	Accuracy: 0.760 	 Current Training Data Per Class: 80
Runner Episode: 39	Loss: 1.220690	Accuracy: 0.740 	 Current Training Data Per Class: 80
Runner Episode: 40	Loss: 0.367610	Accuracy: 0.900 	 Current Training Data Per Class: 80
Runner Episode: 41	Loss: 0.859942	Accuracy: 0.720 	 Current Training Data Per Class: 80
Runner Episode: 42	Loss: 0.997776	Accuracy: 0.750 	 Current Training Data Per Class: 80
Runner Episode: 43	Loss: 0.484751	Accuracy: 0.860 	 Current Training Data Per Class: 80
Runner Episode: 44	Loss: 0.985366	Accuracy: 0.730 	 Current Training Data Per Class: 80
Runner Episode: 45	Loss: 0.608176	Accuracy: 0.780 	 Current Training Data Per Class: 80
Runner Episode: 46	Loss: 0.434119	Accuracy: 0.850 	 Current Training Data Per Class: 80
Runner Episode: 47	Loss: 1.011021	Accuracy: 0.710 	 Current Training Data Per Class: 80
Runner Episode: 48	Loss: 0.368556	Accuracy: 0.900 	 Current Training Data Per Class: 80
Runner Episode: 49	Loss: 0.339763	Accuracy: 0.840 	 Current Training Data Per Class: 80
Runner Episode: 50	Loss: 0.556509	Accuracy: 0.790 	 Current Training Data Per Class: 80
Runner Episode: 51	Loss: 0.679401	Accuracy: 0.760 	 Current Training Data Per Class: 80
Runner Episode: 52	Loss: 0.780116	Accuracy: 0.800 	 Current Training Data Per Class: 80
Runner Episode: 53	Loss: 0.792264	Accuracy: 0.850 	 Current Training Data Per Class: 80
Runner Episode: 54	Loss: 0.449769	Accuracy: 0.870 	 Current Training Data Per Class: 80
Runner Episode: 55	Loss: 0.887193	Accuracy: 0.790 	 Current Training Data Per Class: 80
Runner Episode: 56	Loss: 1.093050	Accuracy: 0.760 	 Current Training Data Per Class: 80
Runner Episode: 57	Loss: 0.280811	Accuracy: 0.900 	 Current Training Data Per Class: 80
Runner Episode: 58	Loss: 0.731545	Accuracy: 0.750 	 Current Training Data Per Class: 80
Runner Episode: 59	Loss: 0.466083	Accuracy: 0.790 	 Current Training Data Per Class: 80
Runner Episode: 60	Loss: 1.058771	Accuracy: 0.720 	 Current Training Data Per Class: 80
Runner Episode: 61	Loss: 1.105422	Accuracy: 0.720 	 Current Training Data Per Class: 80
Runner Episode: 62	Loss: 0.400238	Accuracy: 0.870 	 Current Training Data Per Class: 80
Runner Episode: 63	Loss: 0.981800	Accuracy: 0.770 	 Current Training Data Per Class: 80
Runner Episode: 64	Loss: 0.775696	Accuracy: 0.810 	 Current Training Data Per Class: 80
Runner Episode: 65	Loss: 0.940121	Accuracy: 0.670 	 Current Training Data Per Class: 80
Runner Episode: 66	Loss: 0.313708	Accuracy: 0.910 	 Current Training Data Per Class: 80
Runner Episode: 67	Loss: 0.774095	Accuracy: 0.820 	 Current Training Data Per Class: 80
