Train Episode: 1	Loss: 1.126975	Accuracy: 0.660	 Current training data: 20
Train Episode: 2	Loss: 1.546644	Accuracy: 0.370	 Current training data: 20
Train Episode: 3	Loss: 1.506441	Accuracy: 0.450	 Current training data: 20
Train Episode: 4	Loss: 1.761925	Accuracy: 0.200	 Current training data: 20
Train Episode: 5	Loss: 2.266503	Accuracy: 0.190	 Current training data: 20
Train Episode: 6	Loss: 1.336020	Accuracy: 0.400	 Current training data: 20
Train Episode: 7	Loss: 1.339932	Accuracy: 0.480	 Current training data: 20
Train Episode: 8	Loss: 1.804925	Accuracy: 0.200	 Current training data: 20
Train Episode: 9	Loss: 2.902713	Accuracy: 0.330	 Current training data: 20
Train Episode: 10	Loss: 1.241558	Accuracy: 0.530	 Current training data: 20
Train Episode: 11	Loss: 1.570014	Accuracy: 0.350	 Current training data: 20
Train Episode: 12	Loss: 1.693685	Accuracy: 0.170	 Current training data: 20
Train Episode: 13	Loss: 1.781415	Accuracy: 0.240	 Current training data: 20
Train Episode: 14	Loss: 1.793757	Accuracy: 0.310	 Current training data: 20
Train Episode: 15	Loss: 1.560260	Accuracy: 0.440	 Current training data: 20
Train Episode: 16	Loss: 1.331554	Accuracy: 0.400	 Current training data: 20
Train Episode: 17	Loss: 1.410781	Accuracy: 0.380	 Current training data: 20
Train Episode: 18	Loss: 1.879099	Accuracy: 0.360	 Current training data: 20
Train Episode: 19	Loss: 1.398201	Accuracy: 0.240	 Current training data: 20
Train Episode: 20	Loss: 1.377929	Accuracy: 0.420	 Current training data: 20
