Train Episode: 1	Loss: 0.313779	Accuracy: 0.930	 Current training data: 60
Train Episode: 2	Loss: 0.429376	Accuracy: 0.830	 Current training data: 60
Train Episode: 3	Loss: 0.539346	Accuracy: 0.770	 Current training data: 60
Train Episode: 4	Loss: 0.414276	Accuracy: 0.880	 Current training data: 60
Train Episode: 5	Loss: 0.797424	Accuracy: 0.750	 Current training data: 60
Train Episode: 6	Loss: 0.410524	Accuracy: 0.850	 Current training data: 60
Train Episode: 7	Loss: 0.278029	Accuracy: 0.870	 Current training data: 60
Train Episode: 8	Loss: 0.422026	Accuracy: 0.900	 Current training data: 60
Train Episode: 9	Loss: 0.355570	Accuracy: 0.870	 Current training data: 60
Train Episode: 10	Loss: 0.593896	Accuracy: 0.780	 Current training data: 60
Train Episode: 11	Loss: 0.392828	Accuracy: 0.840	 Current training data: 60
Train Episode: 12	Loss: 0.179759	Accuracy: 0.920	 Current training data: 60
Train Episode: 13	Loss: 0.643139	Accuracy: 0.770	 Current training data: 60
Train Episode: 14	Loss: 0.396893	Accuracy: 0.890	 Current training data: 60
Train Episode: 15	Loss: 1.106207	Accuracy: 0.560	 Current training data: 60
Train Episode: 16	Loss: 0.639566	Accuracy: 0.780	 Current training data: 60
Train Episode: 17	Loss: 0.468727	Accuracy: 0.820	 Current training data: 60
Train Episode: 18	Loss: 0.350611	Accuracy: 0.870	 Current training data: 60
Train Episode: 19	Loss: 0.469755	Accuracy: 0.820	 Current training data: 60
Train Episode: 20	Loss: 0.501165	Accuracy: 0.830	 Current training data: 60
