Runner Episode: 1	Loss: 0.308047	Accuracy: 0.900 	 Current Training Data Per Class: 300
Runner Episode: 2	Loss: 0.332453	Accuracy: 0.880 	 Current Training Data Per Class: 300
Runner Episode: 3	Loss: 0.620617	Accuracy: 0.850 	 Current Training Data Per Class: 300
Runner Episode: 4	Loss: 0.673045	Accuracy: 0.740 	 Current Training Data Per Class: 300
Runner Episode: 5	Loss: 0.546887	Accuracy: 0.840 	 Current Training Data Per Class: 300
Runner Episode: 6	Loss: 0.752620	Accuracy: 0.790 	 Current Training Data Per Class: 300
Runner Episode: 7	Loss: 0.393382	Accuracy: 0.850 	 Current Training Data Per Class: 300
Runner Episode: 8	Loss: 0.486385	Accuracy: 0.850 	 Current Training Data Per Class: 300
Runner Episode: 9	Loss: 0.880175	Accuracy: 0.830 	 Current Training Data Per Class: 300
Runner Episode: 10	Loss: 0.257580	Accuracy: 0.930 	 Current Training Data Per Class: 300
Runner Episode: 11	Loss: 0.421000	Accuracy: 0.880 	 Current Training Data Per Class: 300
Runner Episode: 12	Loss: 0.821646	Accuracy: 0.760 	 Current Training Data Per Class: 300
Runner Episode: 13	Loss: 0.366367	Accuracy: 0.890 	 Current Training Data Per Class: 300
Runner Episode: 14	Loss: 0.452554	Accuracy: 0.900 	 Current Training Data Per Class: 300
Runner Episode: 15	Loss: 0.424651	Accuracy: 0.880 	 Current Training Data Per Class: 300
Runner Episode: 16	Loss: 0.773182	Accuracy: 0.790 	 Current Training Data Per Class: 300
Runner Episode: 17	Loss: 0.447935	Accuracy: 0.890 	 Current Training Data Per Class: 300
Runner Episode: 18	Loss: 0.729797	Accuracy: 0.800 	 Current Training Data Per Class: 300
Runner Episode: 19	Loss: 0.693436	Accuracy: 0.750 	 Current Training Data Per Class: 300
Runner Episode: 20	Loss: 0.504262	Accuracy: 0.870 	 Current Training Data Per Class: 300
Runner Episode: 21	Loss: 0.314288	Accuracy: 0.890 	 Current Training Data Per Class: 300
Runner Episode: 22	Loss: 0.529987	Accuracy: 0.830 	 Current Training Data Per Class: 300
Runner Episode: 23	Loss: 0.487335	Accuracy: 0.820 	 Current Training Data Per Class: 300
Runner Episode: 24	Loss: 0.752383	Accuracy: 0.810 	 Current Training Data Per Class: 300
Runner Episode: 25	Loss: 0.533175	Accuracy: 0.850 	 Current Training Data Per Class: 300
Runner Episode: 26	Loss: 0.318897	Accuracy: 0.890 	 Current Training Data Per Class: 300
Runner Episode: 27	Loss: 0.451846	Accuracy: 0.870 	 Current Training Data Per Class: 300
Runner Episode: 28	Loss: 0.499723	Accuracy: 0.880 	 Current Training Data Per Class: 300
Runner Episode: 29	Loss: 0.555079	Accuracy: 0.820 	 Current Training Data Per Class: 300
Runner Episode: 30	Loss: 0.461615	Accuracy: 0.870 	 Current Training Data Per Class: 300
Runner Episode: 31	Loss: 0.249892	Accuracy: 0.940 	 Current Training Data Per Class: 300
Runner Episode: 32	Loss: 0.445175	Accuracy: 0.900 	 Current Training Data Per Class: 300
Runner Episode: 33	Loss: 0.548717	Accuracy: 0.850 	 Current Training Data Per Class: 300
Runner Episode: 34	Loss: 0.444975	Accuracy: 0.870 	 Current Training Data Per Class: 300
Runner Episode: 35	Loss: 0.544149	Accuracy: 0.900 	 Current Training Data Per Class: 300
Runner Episode: 36	Loss: 0.511951	Accuracy: 0.830 	 Current Training Data Per Class: 300
Runner Episode: 37	Loss: 0.811739	Accuracy: 0.800 	 Current Training Data Per Class: 300
Runner Episode: 38	Loss: 0.335674	Accuracy: 0.890 	 Current Training Data Per Class: 300
Runner Episode: 39	Loss: 0.625126	Accuracy: 0.760 	 Current Training Data Per Class: 300
Runner Episode: 40	Loss: 0.265165	Accuracy: 0.880 	 Current Training Data Per Class: 300
Runner Episode: 41	Loss: 0.749630	Accuracy: 0.780 	 Current Training Data Per Class: 300
Runner Episode: 42	Loss: 0.610533	Accuracy: 0.810 	 Current Training Data Per Class: 300
Runner Episode: 43	Loss: 0.630076	Accuracy: 0.830 	 Current Training Data Per Class: 300
Runner Episode: 44	Loss: 0.478192	Accuracy: 0.790 	 Current Training Data Per Class: 300
Runner Episode: 45	Loss: 0.609663	Accuracy: 0.880 	 Current Training Data Per Class: 300
Runner Episode: 46	Loss: 0.250668	Accuracy: 0.930 	 Current Training Data Per Class: 300
Runner Episode: 47	Loss: 0.708066	Accuracy: 0.770 	 Current Training Data Per Class: 300
Runner Episode: 48	Loss: 0.236173	Accuracy: 0.940 	 Current Training Data Per Class: 300
Runner Episode: 49	Loss: 0.492573	Accuracy: 0.800 	 Current Training Data Per Class: 300
Runner Episode: 50	Loss: 0.405160	Accuracy: 0.880 	 Current Training Data Per Class: 300
