Train Episode: 1	Loss: 2.058761	Accuracy: 0.250	 Current training data: 30
Train Episode: 2	Loss: 1.722872	Accuracy: 0.200	 Current training data: 30
Train Episode: 3	Loss: 1.772679	Accuracy: 0.200	 Current training data: 30
Train Episode: 4	Loss: 1.322431	Accuracy: 0.410	 Current training data: 30
Train Episode: 5	Loss: 1.474730	Accuracy: 0.200	 Current training data: 30
Train Episode: 6	Loss: 1.813337	Accuracy: 0.180	 Current training data: 30
Train Episode: 7	Loss: 1.712552	Accuracy: 0.310	 Current training data: 30
Train Episode: 8	Loss: 1.397576	Accuracy: 0.400	 Current training data: 30
Train Episode: 9	Loss: 1.835377	Accuracy: 0.240	 Current training data: 30
Train Episode: 10	Loss: 3.310363	Accuracy: 0.190	 Current training data: 30
Train Episode: 11	Loss: 1.717112	Accuracy: 0.180	 Current training data: 30
Train Episode: 12	Loss: 1.881494	Accuracy: 0.200	 Current training data: 30
Train Episode: 13	Loss: 1.406891	Accuracy: 0.260	 Current training data: 30
Train Episode: 14	Loss: 3.242278	Accuracy: 0.180	 Current training data: 30
Train Episode: 15	Loss: 1.142915	Accuracy: 0.480	 Current training data: 30
Train Episode: 16	Loss: 1.772791	Accuracy: 0.200	 Current training data: 30
Train Episode: 17	Loss: 1.662852	Accuracy: 0.280	 Current training data: 30
Train Episode: 18	Loss: 1.768792	Accuracy: 0.200	 Current training data: 30
Train Episode: 19	Loss: 1.753293	Accuracy: 0.280	 Current training data: 30
Train Episode: 20	Loss: 2.085214	Accuracy: 0.190	 Current training data: 30
