Runner Episode: 1	Loss: 2.696525	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 2	Loss: 2.599145	Accuracy: 0.110 	 Current Training Data Per Class: 10
Runner Episode: 3	Loss: 2.826798	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 4	Loss: 2.638258	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 5	Loss: 2.603002	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 6	Loss: 2.830970	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 7	Loss: 2.601024	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 8	Loss: 2.889365	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 9	Loss: 2.715646	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 10	Loss: 2.553260	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 11	Loss: 2.624869	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 12	Loss: 2.884623	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 13	Loss: 2.694134	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 14	Loss: 2.701786	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 15	Loss: 2.723806	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 16	Loss: 2.808695	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 17	Loss: 2.594744	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 18	Loss: 2.726130	Accuracy: 0.125 	 Current Training Data Per Class: 10
Runner Episode: 19	Loss: 2.656315	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 20	Loss: 2.751947	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 21	Loss: 2.812751	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 22	Loss: 2.595792	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 23	Loss: 2.698044	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 24	Loss: 2.612807	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 25	Loss: 2.726030	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 26	Loss: 2.682131	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 27	Loss: 2.624358	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 28	Loss: 2.710796	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 29	Loss: 2.700002	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 30	Loss: 2.732318	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 31	Loss: 2.777023	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 32	Loss: 2.650254	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 33	Loss: 2.575309	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 34	Loss: 2.704364	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 35	Loss: 2.841775	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 36	Loss: 2.865918	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 37	Loss: 2.659309	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 38	Loss: 2.688190	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 39	Loss: 2.585962	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 40	Loss: 2.638571	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 41	Loss: 2.649711	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 42	Loss: 2.804194	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 43	Loss: 2.696442	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 44	Loss: 2.880817	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 45	Loss: 2.716749	Accuracy: 0.110 	 Current Training Data Per Class: 10
Runner Episode: 46	Loss: 2.614377	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 47	Loss: 2.607329	Accuracy: 0.150 	 Current Training Data Per Class: 10
Runner Episode: 48	Loss: 2.766389	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 49	Loss: 2.642618	Accuracy: 0.100 	 Current Training Data Per Class: 10
Runner Episode: 50	Loss: 2.531350	Accuracy: 0.105 	 Current Training Data Per Class: 10
