Train Episode: 1	Loss: 0.430653	Accuracy: 0.890	 Current training data: 180
Train Episode: 2	Loss: 0.436606	Accuracy: 0.870	 Current training data: 180
Train Episode: 3	Loss: 0.918705	Accuracy: 0.660	 Current training data: 180
Train Episode: 4	Loss: 0.146238	Accuracy: 0.960	 Current training data: 180
Train Episode: 5	Loss: 0.513910	Accuracy: 0.870	 Current training data: 180
Train Episode: 6	Loss: 0.335669	Accuracy: 0.870	 Current training data: 180
Train Episode: 7	Loss: 0.276412	Accuracy: 0.940	 Current training data: 180
Train Episode: 8	Loss: 0.373240	Accuracy: 0.910	 Current training data: 180
Train Episode: 9	Loss: 0.486601	Accuracy: 0.860	 Current training data: 180
Train Episode: 10	Loss: 0.664935	Accuracy: 0.730	 Current training data: 180
Train Episode: 11	Loss: 0.488566	Accuracy: 0.840	 Current training data: 180
Train Episode: 12	Loss: 0.524952	Accuracy: 0.830	 Current training data: 180
Train Episode: 13	Loss: 0.312983	Accuracy: 0.900	 Current training data: 180
Train Episode: 14	Loss: 0.601365	Accuracy: 0.820	 Current training data: 180
Train Episode: 15	Loss: 0.265055	Accuracy: 0.910	 Current training data: 180
Train Episode: 16	Loss: 1.054005	Accuracy: 0.570	 Current training data: 180
Train Episode: 17	Loss: 0.062248	Accuracy: 0.980	 Current training data: 180
Train Episode: 18	Loss: 0.588552	Accuracy: 0.780	 Current training data: 180
Train Episode: 19	Loss: 0.270891	Accuracy: 0.900	 Current training data: 180
Train Episode: 20	Loss: 0.890745	Accuracy: 0.590	 Current training data: 180
