Train Episode: 1	Loss: 0.795755	Accuracy: 0.670	 Current training data: 550
Train Episode: 2	Loss: 0.754608	Accuracy: 0.755	 Current training data: 550
Train Episode: 3	Loss: 0.722079	Accuracy: 0.710	 Current training data: 550
Train Episode: 4	Loss: 0.603840	Accuracy: 0.755	 Current training data: 550
Train Episode: 5	Loss: 0.852758	Accuracy: 0.645	 Current training data: 550
Train Episode: 6	Loss: 0.779325	Accuracy: 0.705	 Current training data: 550
Train Episode: 7	Loss: 0.728444	Accuracy: 0.780	 Current training data: 550
Train Episode: 8	Loss: 1.112150	Accuracy: 0.680	 Current training data: 550
Train Episode: 9	Loss: 0.739714	Accuracy: 0.710	 Current training data: 550
Train Episode: 10	Loss: 0.660269	Accuracy: 0.775	 Current training data: 550
Train Episode: 11	Loss: 0.789916	Accuracy: 0.685	 Current training data: 550
Train Episode: 12	Loss: 0.787224	Accuracy: 0.705	 Current training data: 550
Train Episode: 13	Loss: 0.584399	Accuracy: 0.740	 Current training data: 550
Train Episode: 14	Loss: 0.745730	Accuracy: 0.745	 Current training data: 550
Train Episode: 15	Loss: 0.836297	Accuracy: 0.675	 Current training data: 550
Train Episode: 16	Loss: 0.769630	Accuracy: 0.725	 Current training data: 550
Train Episode: 17	Loss: 0.727320	Accuracy: 0.735	 Current training data: 550
Train Episode: 18	Loss: 0.744062	Accuracy: 0.720	 Current training data: 550
Train Episode: 19	Loss: 0.784606	Accuracy: 0.745	 Current training data: 550
Train Episode: 20	Loss: 0.712560	Accuracy: 0.720	 Current training data: 550
